"No.","Time","Source","Destination","Protocol","Length","Info"
"3897","17.451580","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3898","17.452215","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3899","17.452215","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3900","17.452215","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3901","17.452215","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3902","17.463187","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3903","17.476500","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3904","17.478078","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3905","17.478078","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3906","17.478078","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3907","17.487201","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3908","17.487500","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3909","17.488554","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3910","17.488554","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3911","17.490956","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3912","17.494266","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3913","17.494484","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3914","17.494832","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3915","17.494832","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3916","17.497846","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3917","17.498275","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3918","17.503188","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3919","17.506496","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3920","17.506496","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3921","17.506496","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3922","17.519200","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3923","17.549325","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3924","17.559174","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3925","17.560603","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3926","17.575213","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3927","17.615328","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3928","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3929","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3930","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3931","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3932","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3933","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3934","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3935","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3936","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3937","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3938","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3939","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3940","17.799635","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3941","17.800048","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3942","17.800168","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3943","17.800168","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3944","17.800168","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3945","17.800168","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3946","17.801126","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3947","17.801126","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3948","17.801126","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3949","17.801126","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3950","17.801371","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3951","17.803624","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3952","17.804313","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3953","17.804313","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3954","17.804313","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3955","17.810751","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3956","17.810958","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3957","17.811629","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3958","17.811629","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3959","17.811629","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3960","17.811629","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3961","17.815247","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3962","17.816345","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3963","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3964","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3965","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3966","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3967","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3968","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3969","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3970","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3971","17.818015","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3972","17.818265","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3973","17.818799","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3974","17.818799","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3975","17.818799","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3976","17.818799","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3977","17.818943","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3978","17.820476","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3979","17.830071","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3980","17.830201","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3981","17.830201","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3982","17.830201","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3983","17.830257","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3984","17.830927","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3985","17.830927","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3986","17.830927","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3987","17.830927","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3988","17.831770","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3989","17.831770","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3990","17.831770","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3991","17.831952","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3992","17.835030","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3993","17.835390","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3994","17.843359","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3995","17.843359","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3996","17.843597","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"3997","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3998","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"3999","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4000","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4001","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4002","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4003","17.847785","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4004","17.853926","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4005","17.854128","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"4006","17.857399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4007","17.857399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4008","17.857399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4009","17.857399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4010","17.857399","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4011","17.865068","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4012","17.865298","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"4013","17.866129","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4014","17.866129","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4015","17.866129","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4016","17.866129","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4017","17.866129","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4018","17.866311","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4019","17.869596","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4020","17.879198","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4021","17.913694","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4022","17.927209","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4023","17.927410","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4024","17.935230","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4025","17.982893","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4026","17.983238","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4027","17.991254","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4028","17.994257","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4029","17.994748","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4030","17.994748","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4031","17.997790","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4032","17.999091","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4033","17.999091","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4034","17.999091","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4035","17.999091","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4036","18.001907","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4037","18.002110","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"4038","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4039","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4040","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4041","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4042","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4043","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4044","18.003859","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4045","18.005902","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4046","18.006521","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4047","18.015217","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4048","18.016735","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4049","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4050","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4051","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4052","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4053","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4054","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4055","18.017989","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4056","18.018916","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4057","18.018916","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4058","18.019158","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"4059","18.023865","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4060","18.027387","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4061","18.027893","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4062","18.027893","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4063","18.027893","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4064","18.031065","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4065","18.031297","192.168.43.144","114.125.240.19","UDP","75","57846  >  443 Len=33"
"4066","18.032003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4067","18.032003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4068","18.032003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4069","18.032003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4070","18.032003","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4071","18.033024","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4072","18.035776","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4073","18.035776","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4074","18.035776","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4075","18.039174","192.168.43.144","114.125.240.19","UDP","76","57846  >  443 Len=34"
"4076","18.044856","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4077","18.045784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4078","18.045784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4079","18.045784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4080","18.045784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4081","18.045784","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4082","18.046620","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4083","18.046620","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
"4084","18.046620","114.125.240.19","192.168.43.144","UDP","1292","443  >  57846 Len=1250"
